datetime,open_time,spread,leg1_qty,leg2_qty,equity,leg1_notional,leg2_notional,total_mm,margin_ratio,drawdown
2026-05-02 00:54:00+00:00,1777683240000,16.6299999999992,-6.0,6.0,10536.801320199957,277.0014,27.600360000000002,0.0,inf,-0.014305673218284909
2026-05-02 00:55:00+00:00,1777683300000,16.670000000000073,-6.0,6.0,10536.561320199951,277.00199999999995,27.600179999999998,0.0,inf,-0.014328124684459875
2026-05-02 00:56:00+00:00,1777683360000,16.649999999999636,-6.0,6.0,10536.681320199954,277.00199999999995,27.6003,0.0,inf,-0.014316898951372448
2026-05-02 00:57:00+00:00,1777683420000,16.659999999999854,-6.0,6.0,10536.621320199953,277.0014,27.600179999999998,0.0,inf,-0.014322511817916106
2026-05-02 00:58:00+00:00,1777683480000,16.650000000000546,-6.0,6.0,10536.681320199948,277.0032,27.60042,0.0,inf,-0.014316898951372892
2026-05-02 00:59:00+00:00,1777683540000,16.68000000000029,-6.0,6.0,10536.50132019995,277.0032,27.60024,0.0,inf,-0.014333737551003645
2026-05-02 01:00:00+00:00,1777683600000,16.68000000000029,-6.0,6.0,10536.50132019995,277.0032,27.60024,0.0,inf,-0.014333737551003645
2026-05-02 01:01:00+00:00,1777683660000,16.649999999999636,-6.0,6.0,10536.681320199954,277.0014,27.60024,0.0,inf,-0.014316898951372448
2026-05-02 01:02:00+00:00,1777683720000,16.639999999999418,-6.0,6.0,10536.741320199955,277.00199999999995,27.600360000000002,0.0,inf,-0.014311286084828678
2026-05-02 01:03:00+00:00,1777683780000,16.669999999999163,-6.0,6.0,10536.561320199957,277.00379999999996,27.600360000000002,0.0,inf,-0.014328124684459431
2026-05-02 01:04:00+00:00,1777683840000,16.639999999999418,-6.0,6.0,10536.741320199955,277.00199999999995,27.600360000000002,0.0,inf,-0.014311286084828678
2026-05-02 01:05:00+00:00,1777683900000,16.339999999999236,-6.0,6.0,10538.541320199956,276.984,27.600360000000002,0.0,inf,-0.014142900088520038
2026-05-02 01:06:00+00:00,1777683960000,16.289999999999964,-6.0,6.0,10538.841320199952,276.9804,27.6003,0.0,inf,-0.014114835755802302
2026-05-02 01:07:00+00:00,1777684020000,16.299999999999272,-6.0,6.0,10538.781320199956,276.98159999999996,27.600360000000002,0.0,inf,-0.014120448622345516
2026-05-02 01:08:00+00:00,1777684080000,16.32000000000062,-6.0,6.0,10538.661320199948,276.981,27.600179999999998,0.0,inf,-0.01413167435543361
2026-05-02 01:09:00+00:00,1777684140000,16.300000000000182,-6.0,6.0,10538.78132019995,276.981,27.6003,0.0,inf,-0.014120448622346071
2026-05-02 01:10:00+00:00,1777684200000,16.3100000000004,-6.0,6.0,10538.72132019995,276.981,27.60024,0.0,inf,-0.01412606148888984
2026-05-02 01:11:00+00:00,1777684260000,16.289999999999964,-6.0,6.0,10538.841320199952,276.98159999999996,27.60042,0.0,inf,-0.014114835755802302
2026-05-02 01:12:00+00:00,1777684320000,16.3100000000004,-6.0,6.0,10538.72132019995,276.981,27.60024,0.0,inf,-0.01412606148888984
2026-05-02 01:13:00+00:00,1777684380000,16.279999999999745,-6.0,6.0,10538.901320199953,276.9804,27.600360000000002,0.0,inf,-0.014109222889258644
2026-05-02 01:14:00+00:00,1777684440000,16.26000000000022,-6.0,6.0,10539.02132019995,276.9798,27.60042,0.0,inf,-0.01409799715617166
2026-05-02 01:15:00+00:00,1777684500000,16.300000000000182,-6.0,6.0,10538.78132019995,276.9804,27.60024,0.0,inf,-0.014120448622346071
2026-05-02 01:16:00+00:00,1777684560000,16.31999999999971,-6.0,6.0,10538.661320199953,276.9822,27.6003,0.0,inf,-0.014131674355433055
2026-05-02 01:17:00+00:00,1777684620000,16.270000000000437,-6.0,6.0,10538.96132019995,276.9804,27.60042,0.0,inf,-0.014103610022715318
2026-05-02 01:18:00+00:00,1777684680000,16.300000000000182,-6.0,6.0,10538.78132019995,276.981,27.6003,0.0,inf,-0.014120448622346071
2026-05-02 01:19:00+00:00,1777684740000,16.3100000000004,-6.0,6.0,10538.72132019995,276.981,27.60024,0.0,inf,-0.01412606148888984
2026-05-02 01:20:00+00:00,1777684800000,16.279999999999745,-6.0,6.0,10538.901320199953,276.9804,27.600360000000002,0.0,inf,-0.014109222889258644
2026-05-02 01:21:00+00:00,1777684860000,16.31999999999971,-6.0,6.0,10538.661320199953,276.98159999999996,27.60024,0.0,inf,-0.014131674355433055
2026-05-02 01:22:00+00:00,1777684920000,16.30999999999949,-6.0,6.0,10538.721320199955,276.98159999999996,27.6003,0.0,inf,-0.014126061488889285
2026-05-02 01:23:00+00:00,1777684980000,16.3100000000004,-6.0,6.0,10538.72132019995,276.9804,27.600179999999998,0.0,inf,-0.01412606148888984
2026-05-02 01:24:00+00:00,1777685040000,16.24000000000069,-6.0,6.0,10539.141320199948,276.981,27.600659999999998,0.0,inf,-0.014086771423084676
2026-05-02 01:25:00+00:00,1777685100000,16.109999999999673,-6.0,6.0,10539.921320199954,276.98159999999996,27.6015,0.0,inf,-0.014013804158017007
2026-05-02 01:26:00+00:00,1777685160000,16.3100000000004,-6.0,6.0,10538.72132019995,276.9936,27.6015,0.0,inf,-0.01412606148888984
2026-05-02 01:27:00+00:00,1777685220000,16.13000000000011,-6.0,6.0,10539.801320199951,276.9834,27.601560000000003,0.0,inf,-0.014025029891104546
2026-05-02 01:28:00+00:00,1777685280000,16.109999999999673,-6.0,6.0,10539.921320199954,276.9822,27.601560000000003,0.0,inf,-0.014013804158017007
2026-05-02 01:29:00+00:00,1777685340000,16.149999999999636,-6.0,6.0,10539.681320199954,276.984,27.6015,0.0,inf,-0.01403625562419153
2026-05-02 01:30:00+00:00,1777685400000,16.150000000000546,-6.0,6.0,10539.681320199948,276.9834,27.60144,0.0,inf,-0.014036255624191973
2026-05-02 01:31:00+00:00,1777685460000,16.109999999999673,-6.0,6.0,10539.921320199954,276.9822,27.601560000000003,0.0,inf,-0.014013804158017007
2026-05-02 01:32:00+00:00,1777685520000,16.0,-6.0,6.0,10540.581320199952,276.9762,27.601620000000004,0.0,inf,-0.013952062626037431
2026-05-02 01:33:00+00:00,1777685580000,15.920000000000073,-6.0,6.0,10541.061320199951,276.969,27.60138,0.0,inf,-0.013907159693688498
2026-05-02 01:34:00+00:00,1777685640000,15.930000000000291,-6.0,6.0,10541.00132019995,276.96959999999996,27.60138,0.0,inf,-0.013912772560232267
2026-05-02 01:35:00+00:00,1777685700000,15.8799999999992,-6.0,6.0,10541.301320199957,276.969,27.601620000000004,0.0,inf,-0.013884708227513531
2026-05-02 01:36:00+00:00,1777685760000,15.86999999999989,-6.0,6.0,10541.361320199952,276.9678,27.601560000000003,0.0,inf,-0.013879095360970317
2026-05-02 01:37:00+00:00,1777685820000,15.890000000000327,-6.0,6.0,10541.24132019995,276.96840000000003,27.6015,0.0,inf,-0.013890321094057856
2026-05-02 01:38:00+00:00,1777685880000,15.420000000000073,-6.0,6.0,10544.061320199951,276.97499999999997,27.60498,0.0,inf,-0.01362651636650758
2026-05-02 01:39:00+00:00,1777685940000,15.3100000000004,-6.0,6.0,10544.72132019995,276.9708,27.60522,0.0,inf,-0.013564774834528004
2026-05-02 01:40:00+00:00,1777686000000,15.339999999999236,-6.0,6.0,10544.541320199956,276.97139999999996,27.605100000000004,0.0,inf,-0.013581613434158202
2026-05-02 01:41:00+00:00,1777686060000,15.349999999999454,-6.0,6.0,10544.481320199955,276.97139999999996,27.605040000000002,0.0,inf,-0.013587226300701971
2026-05-02 01:42:00+00:00,1777686120000,15.259999999999309,-6.0,6.0,10545.021320199956,276.96659999999997,27.605100000000004,0.0,inf,-0.013536710501809268
2026-05-02 01:43:00+00:00,1777686180000,15.149999999999636,-6.0,6.0,10545.681320199954,276.95939999999996,27.605040000000002,0.0,inf,-0.013474968969829693
2026-05-02 01:44:00+00:00,1777686240000,15.11999999999989,-6.0,6.0,10545.861320199952,276.9582,27.605100000000004,0.0,inf,-0.01345813037019894
2026-05-02 01:45:00+00:00,1777686300000,15.139999999999418,-6.0,6.0,10545.741320199955,276.95879999999994,27.605040000000002,0.0,inf,-0.013469356103285923
2026-05-02 01:46:00+00:00,1777686360000,15.090000000000146,-6.0,6.0,10546.04132019995,276.957,27.605159999999998,0.0,inf,-0.013441291770568298
2026-05-02 01:47:00+00:00,1777686420000,15.109999999999673,-6.0,6.0,10545.921320199954,276.95879999999994,27.60522,0.0,inf,-0.01345251750365517
2026-05-02 01:48:00+00:00,1777686480000,14.88000000000011,-6.0,6.0,10547.301320199951,276.9192,27.602639999999997,0.0,inf,-0.01332342157315225
2026-05-02 01:49:00+00:00,1777686540000,14.780000000000655,-6.0,6.0,10547.901320199948,276.9132,27.602639999999997,0.0,inf,-0.013267292907716333
2026-05-02 01:50:00+00:00,1777686600000,14.780000000000655,-6.0,6.0,10547.901320199948,276.9132,27.602639999999997,0.0,inf,-0.013267292907716333
2026-05-02 01:51:00+00:00,1777686660000,14.789999999999964,-6.0,6.0,10547.841320199952,276.9138,27.602639999999997,0.0,inf,-0.013272905774259658
2026-05-02 01:52:00+00:00,1777686720000,14.600000000000364,-6.0,6.0,10548.98132019995,276.903,27.6027,0.0,inf,-0.013166261309931038
2026-05-02 01:53:00+00:00,1777686780000,14.400000000000546,-6.0,6.0,10550.181320199948,276.8904,27.602639999999997,0.0,inf,-0.01305400397905887
2026-05-02 01:54:00+00:00,1777686840000,14.38000000000011,-6.0,6.0,10550.301320199951,276.88919999999996,27.602639999999997,0.0,inf,-0.013042778245971332
2026-05-02 01:55:00+00:00,1777686900000,14.38000000000011,-6.0,6.0,10550.301320199951,276.8904,27.60276,0.0,inf,-0.013042778245971332
2026-05-02 01:56:00+00:00,1777686960000,14.150000000000546,-6.0,6.0,10551.681320199948,276.87600000000003,27.6027,0.0,inf,-0.012913682315468411
2026-05-02 01:57:00+00:00,1777687020000,14.159999999999854,-6.0,6.0,10551.621320199953,276.87719999999996,27.60276,0.0,inf,-0.012919295182011625
2026-05-02 01:58:00+00:00,1777687080000,14.160000000000764,-6.0,6.0,10551.621320199947,276.87600000000003,27.602639999999997,0.0,inf,-0.01291929518201207
2026-05-02 01:59:00+00:00,1777687140000,14.140000000000327,-6.0,6.0,10551.74132019995,276.87600000000003,27.60276,0.0,inf,-0.012908069448924642
2026-05-02 02:00:00+00:00,1777687200000,14.170000000000073,-6.0,6.0,10551.561320199951,276.8778,27.60276,0.0,inf,-0.012924908048555284
